最深,さいしん,最深,4.981,17,名詞,一般,,,
才人,さいじん,才人,6.211,1,名詞,一般,,,
最盛,さいせい,最盛,6.211,1,名詞,一般,,,
再生,さいせい,再生,5.734,3,名詞,サ変接続,,,
在世,ざいせい,在世,5.734,3,名詞,サ変接続,,,
財政,ざいせい,財政,5.734,3,名詞,一般,,,
細説,さいせつ,細説,6.211,1,名詞,サ変接続,,,
さい銭,さいせん,さい銭,5.734,3,名詞,一般,,,
賽銭,さいせん,賽銭,5.512,5,名詞,一般,,,
細線,さいせん,細線,6.211,1,名詞,一般,,,
最前,さいぜん,最前,5.512,5,名詞,一般,,,
最善,さいぜん,最善,6.211,1,名詞,一般,,,
催促,さいそく,催促,4.932,19,名詞,サ変接続,,,
サイダー,さいだー,サイダー,5.91,2,名詞,一般,,,
妻帯,さいたい,妻帯,6.211,1,名詞,サ変接続,,,
最大,さいだい,最大,4.68,34,名詞,一般,,,
細大,さいだい,細大,6.211,1,名詞,一般,,,
在宅,ざいたく,在宅,5.609,4,名詞,サ変接続,,,
埼玉,さいたま,埼玉,5.065,14,名詞,固有名詞,地域,一般,
最たる,さいたる,最たる,5.91,2,連体詞,,,,
祭壇,さいだん,祭壇,5.609,4,名詞,一般,,,
裁断,さいだん,裁断,5.91,2,名詞,サ変接続,,,
才智,さいち,才智,5.734,3,名詞,一般,,,
在地,ざいち,在地,6.211,1,名詞,一般,,,
最中,さいちゅう,最中,4.706,32,名詞,副詞可能,,,
在中,ざいちゅう,在中,6.211,1,名詞,サ変接続,,,
最長,さいちょう,最長,6.211,1,名詞,一般,,,
才槌,さいづち,才槌,6.211,1,名詞,一般,,,
最低,さいてい,最低,6.211,1,名詞,一般,,,
ざいておれ,ざいておれ,ざいておれ,6.211,1,名詞,一般,,,
採点,さいてん,採点,5.91,2,名詞,サ変接続,,,
祭典,さいてん,祭典,6.211,1,名詞,一般,,,
再度,さいど,再度,5.91,2,副詞,助詞類接続,,,
済度,さいど,済度,5.609,4,名詞,サ変接続,,,
サイド,さいど,サイド,5.433,6,名詞,一般,,,
斉藤,さいとう,斉藤,6.211,1,名詞,固有名詞,人名,姓,
西東,さいとう,西東,6.211,1,名詞,固有名詞,人名,姓,
斎藤緑雨,さいとうりょくう,斎藤緑雨,6.211,1,名詞,固有名詞,人名,一般,
才徳,さいとく,才徳,5.308,8,名詞,一般,,,
災難,さいなん,災難,4.956,18,名詞,一般,,,
さいなん,さいなん,さいなむ,6.211,1,動詞,自立,,,
歳入,さいにゅう,歳入,5.734,3,名詞,一般,,,
罪人,ざいにん,罪人,4.796,26,名詞,一般,,,
西念寺,さいねんじ,西念寺,6.211,1,名詞,固有名詞,一般,,
最年少,さいねんしょう,最年少,6.211,1,名詞,一般,,,
才能,さいのう,才能,4.932,19,名詞,一般,,,
財嚢,ざいのう,財嚢,5.734,3,名詞,一般,,,
采配,さいはい,采配,6.211,1,名詞,サ変接続,,,
栽培,さいばい,栽培,5.433,6,名詞,サ変接続,,,
西伯,さいはく,西伯,6.211,1,名詞,固有名詞,地域,一般,
再発,さいはつ,再発,6.211,1,名詞,サ変接続,,,
裁判,さいばん,裁判,5.257,9,名詞,一般,,,
裁判官,さいばんかん,裁判官,5.433,6,名詞,一般,,,
裁判所,さいばんしょ,裁判所,5.211,10,名詞,一般,,,
採否,さいひ,採否,6.211,1,名詞,一般,,,
財布,さいふ,財布,4.68,34,名詞,一般,,,
細部,さいぶ,細部,5.91,2,名詞,一般,,,
才物,さいぶつ,才物,6.211,1,名詞,一般,,,
財物,ざいぶつ,財物,5.91,2,名詞,一般,,,
祭文,さいぶん,祭文,5.734,3,名詞,一般,,,
砕片,さいへん,砕片,5.734,3,名詞,一般,,,
裁縫,さいほう,裁縫,5.097,13,名詞,サ変接続,,,
細胞,さいぼう,細胞,5.257,9,名詞,一般,,,
財宝,ざいほう,財宝,6.211,1,名詞,一般,,,
歳末,さいまつ,歳末,6.211,1,名詞,一般,,,
催眠,さいみん,催眠,6.211,1,名詞,一般,,,
細民,さいみん,細民,6.211,1,名詞,一般,,,
材木,ざいもく,材木,5.308,8,名詞,一般,,,
災厄,さいやく,災厄,6.211,1,名詞,一般,,,
採用,さいよう,採用,5.512,5,名詞,サ変接続,,,
在来,ざいらい,在来,5.433,6,名詞,一般,,,
細流,さいりゅう,細流,5.91,2,名詞,一般,,,
在留,ざいりゅう,在留,6.211,1,名詞,サ変接続,,,
宰領,さいりょう,宰領,6.211,1,名詞,サ変接続,,,
材料,ざいりょう,材料,4.72,31,名詞,一般,,,
才力,さいりょく,才力,5.734,3,名詞,一般,,,
祭礼,さいれい,祭礼,5.308,8,名詞,一般,,,
豺狼,さいろう,豺狼,6.211,1,名詞,一般,,,
採録,さいろく,採録,5.91,2,名詞,サ変接続,,,
細論,さいろん,細論,6.211,1,名詞,サ変接続,,,
幸い,さいわい,幸い,4.448,58,名詞,形容動詞語幹,,,
さいわい,さいわい,さいわい,5.007,16,名詞,サ変接続,,,
サイン,さいん,サイン,5.91,2,名詞,サ変接続,,,
ザウエル,ざうえる,ザウエル,6.211,1,名詞,固有名詞,組織,,
サヴォン・カディウム,さヴぉん・かでぃうむ,サヴォン・カディウム,5.433,6,名詞,一般,,,
サウザンクロス,さうざんくろす,サウザンクロス,5.91,2,名詞,一般,,,
さえ,さえ,さえ,3.44,590,助詞,係助詞,,,
冴え,さえ,冴える,5.035,15,動詞,自立,,,
佐伯,さえき,佐伯,6.211,1,名詞,固有名詞,人名,姓,
遮,さえぎ,遮る,6.211,1,動詞,自立,,,
遮っ,さえぎっ,遮る,5.065,14,動詞,自立,,,
さえぎっ,さえぎっ,さえぎる,5.512,5,動詞,自立,,,
遮ら,さえぎら,遮る,5.91,2,動詞,自立,,,
さえぎら,さえぎら,さえぎる,5.734,3,動詞,自立,,,
さえぎり,さえぎり,さえぎる,6.211,1,動詞,自立,,,
遮り,さえぎり,遮る,6.211,1,動詞,自立,,,
遮る,さえぎる,遮る,5.734,3,動詞,自立,,,
さえぎる,さえぎる,さえぎる,6.211,1,動詞,自立,,,
遮ろ,さえぎろ,遮る,6.211,1,動詞,自立,,,
ざえしい,ざえしい,ざえしい,6.211,1,名詞,一般,,,
囀,さえず,囀る,5.91,2,動詞,自立,,,
囀っ,さえずっ,囀る,6.211,1,動詞,自立,,,
さえずっ,さえずっ,さえずる,6.211,1,動詞,自立,,,
さえずり,さえずり,さえずり,6.211,1,名詞,一般,,,
囀り,さえずり,囀る,5.734,3,動詞,自立,,,
左衛門,さえもん,左衛門,5.308,8,名詞,固有名詞,人名,名,
冴え渡っ,さえわたっ,冴え渡る,6.211,1,動詞,自立,,,
竿,さお,竿,5.097,13,名詞,一般,,,
早乙女,さおとめ,早乙女,6.211,1,名詞,一般,,,
坂,さか,坂,4.426,61,名詞,一般,,,
咲か,さか,咲く,5.91,2,動詞,自立,,,
割か,さか,割く,6.211,1,動詞,自立,,,
裂か,さか,裂く,5.734,3,動詞,自立,,,
さか,さか,さく,6.211,1,動詞,自立,,,
嵯峨,さが,嵯峨,5.308,8,名詞,固有名詞,地域,一般,
座が,ざが,座が,6.211,1,名詞,サ変接続,,,
境,さかい,境,4.412,63,名詞,一般,,,
酒井,さかい,酒井,5.91,2,名詞,固有名詞,人名,姓,
さかい,さかい,さかい,4.287,84,助詞,接続助詞,,,
堺,さかい,堺,4.849,23,名詞,固有名詞,地域,一般,
境川,さかいがわ,境川,5.91,2,名詞,固有名詞,人名,姓,
栄え,さかえ,栄える,5.065,14,動詞,自立,,,
栄,さかえ,栄,5.734,3,名詞,固有名詞,地域,一般,
栄えよ,さかえよ,栄える,6.211,1,動詞,自立,,,
栄える,さかえる,栄える,5.91,2,動詞,自立,,,
坂木,さかき,坂木,6.211,1,名詞,固有名詞,人名,姓,
榊,さかき,榊,5.91,2,名詞,一般,,,
逆さ,さかさ,逆さ,5.257,9,名詞,一般,,,
探さ,さがさ,探す,5.91,2,動詞,自立,,,
捜さ,さがさ,捜す,5.91,2,動詞,自立,,,
さがさ,さがさ,さがす,6.211,1,動詞,自立,,,
逆様,さかさま,逆様,5.91,2,名詞,形容動詞語幹,,,
逆さま,さかさま,逆さま,5.609,4,名詞,形容動詞語幹,,,
賢し,さかし,賢しい,6.211,1,形容詞,自立,,,
坂路,さかじ,坂路,5.734,3,名詞,固有名詞,人名,姓,
探し,さがし,探す,4.419,62,動詞,自立,,,
捜し,さがし,捜す,4.706,32,動詞,自立,,,
さがし,さがし,さがす,5.007,16,動詞,自立,,,
捜し当て,さがしあて,捜し当てる,6.211,1,動詞,自立,,,
捜しあて,さがしあて,捜しあてる,5.91,2,動詞,自立,,,
さかしい,さかしい,さかしい,6.211,1,形容詞,自立,,,
賢しき,さかしき,賢しい,6.211,1,形容詞,自立,,,
坂下,さかした,坂下,6.211,1,名詞,固有名詞,地域,一般,
探し出さ,さがしださ,探し出す,5.91,2,動詞,自立,,,
探し出し,さがしだし,探し出す,5.609,4,動詞,自立,,,
捜し出し,さがしだし,捜し出す,5.609,4,動詞,自立,,,
探し出す,さがしだす,探し出す,5.734,3,動詞,自立,,,
捜し出す,さがしだす,捜し出す,6.211,1,動詞,自立,,,
捜し出せる,さがしだせる,捜し出せる,6.211,1,動詞,自立,,,
捜し出そ,さがしだそ,捜し出す,6.211,1,動詞,自立,,,
探し出そ,さがしだそ,探し出す,5.734,3,動詞,自立,,,
逆しま,さかしま,逆しま,6.211,1,名詞,形容動詞語幹,,,
さがしまわっ,さがしまわっ,さがしまわる,5.91,2,動詞,自立,,,
捜しまわら,さがしまわら,捜しまわる,6.211,1,動詞,自立,,,
探し求め,さがしもとめ,探し求める,6.211,1,動詞,自立,,,
捜し求める,さがしもとめる,捜し求める,6.211,1,動詞,自立,,,
捜す,さがす,捜す,5.17,11,動詞,自立,,,
探す,さがす,探す,5.308,8,動詞,自立,,,
さがす,さがす,さがす,5.734,3,動詞,自立,,,
盃,さかずき,盃,4.749,29,名詞,一般,,,
咲かせ,さかせ,咲かせる,5.512,5,動詞,自立,,,
探せ,さがせ,探す,5.91,2,動詞,自立,,,
捜せ,さがせ,捜す,6.211,1,動詞,自立,,,
咲かせる,さかせる,咲かせる,5.91,2,動詞,自立,,,
捜そ,さがそ,捜す,6.211,1,動詞,自立,,,
阪田,さかだ,阪田,6.211,1,名詞,固有名詞,地域,一般,
酒代,さかだい,酒代,6.211,1,名詞,一般,,,
逆立ち,さかだち,逆立ち,5.91,2,名詞,一般,,,
逆立っ,さかだっ,逆立つ,5.91,2,動詞,自立,,,
逆立て,さかだて,逆立てる,6.211,1,動詞,自立,,,
酒樽,さかだる,酒樽,5.91,2,名詞,一般,,,
下がっ,さがっ,下がる,4.956,18,動詞,自立,,,
さがっ,さがっ,さがる,5.91,2,動詞,自立,,,
逆手,さかて,逆手,6.211,1,名詞,一般,,,
肴,さかな,肴,5.132,12,名詞,一般,,,
さかな,さかな,さかな,5.91,2,名詞,一般,,,
魚釣り,さかなつり,魚釣り,5.91,2,名詞,一般,,,
魚屋,さかなや,魚屋,5.91,2,名詞,一般,,,
坂の下,さかのした,坂の下,5.512,5,名詞,固有名詞,地域,一般,
遡っ,さかのぼっ,遡る,6.211,1,動詞,自立,,,
さかのぼっ,さかのぼっ,さかのぼる,5.91,2,動詞,自立,,,
溯ら,さかのぼら,溯る,6.211,1,動詞,自立,,,
遡り,さかのぼり,遡る,6.211,1,動詞,自立,,,
遡る,さかのぼる,遡る,6.211,1,動詞,自立,,,
さかのぼる,さかのぼる,さかのぼる,6.211,1,動詞,自立,,,
酒場,さかば,酒場,5.433,6,名詞,一般,,,
相模,さがみ,相模,5.91,2,名詞,固有名詞,地域,一般,
坂道,さかみち,坂道,5.17,11,名詞,一般,,,
阪本,さかもと,阪本,5.91,2,名詞,固有名詞,人名,姓,
酒盛り,さかもり,酒盛り,5.91,2,名詞,一般,,,
酒屋,さかや,酒屋,4.869,22,名詞,一般,,,
月代,さかやき,月代,6.211,1,名詞,一般,,,
相良,さがら,相良,6.211,1,名詞,固有名詞,地域,一般,
下がら,さがら,下がる,6.211,1,動詞,自立,,,
さがら,さがら,さがる,5.91,2,動詞,自立,,,
逆らい,さからい,逆らう,6.211,1,動詞,自立,,,
逆らう,さからう,逆らう,5.734,3,動詞,自立,,,
さからう,さからう,さからう,6.211,1,動詞,自立,,,
逆らっ,さからっ,逆らう,5.91,2,動詞,自立,,,
さからっ,さからっ,さからう,6.211,1,動詞,自立,,,
逆らわ,さからわ,逆らう,5.512,5,動詞,自立,,,
さかり,さかり,さかり,5.609,4,名詞,一般,,,
下がり,さがり,下がる,5.512,5,動詞,自立,,,
さがり,さがり,さがる,5.91,2,動詞,自立,,,
ざかり,ざかり,ざかり,5.609,4,名詞,接尾,一般,,
盛り場,さかりば,盛り場,5.734,3,名詞,一般,,,
さがる,さがる,さがる,5.91,2,動詞,自立,,,
下がる,さがる,下がる,6.211,1,動詞,自立,,,
下がろ,さがろ,下がる,6.211,1,動詞,自立,,,
佐川,さがわ,佐川,4.655,36,名詞,固有名詞,地域,一般,
酒匂川,さかわがわ,酒匂川,6.211,1,名詞,固有名詞,一般,,
盛ん,さかん,盛ん,4.455,57,名詞,形容動詞語幹,,,
さかん,さかん,さかん,5.007,16,名詞,形容動詞語幹,,,
佐官,さかん,佐官,6.211,1,名詞,一般,,,
左官,さかん,左官,6.211,1,名詞,一般,,,
先,さき,先,3.622,388,名詞,一般,,,
咲き,さき,咲く,4.78,27,動詞,自立,,,
さき,さき,さき,4.178,108,名詞,一般,,,
裂き,さき,裂く,5.512,5,動詞,自立,,,
崎,さき,崎,5.734,3,名詞,一般,,,
咲,さき,咲,5.097,13,名詞,固有名詞,人名,名,
詐欺,さぎ,詐欺,5.308,8,名詞,サ変接続,,,
鷺,さぎ,鷺,4.869,22,名詞,一般,,,
さきおととい,さきおととい,さきおととい,6.211,1,名詞,副詞可能,,,
先駆け,さきがけ,先駆け,5.91,2,名詞,サ変接続,,,
さきがけ,さきがけ,さきがけ,6.211,1,名詞,固有名詞,組織,,
魁,さきがけ,魁,6.211,1,名詞,一般,,,
先潜り,さきくぐり,先潜り,6.211,1,名詞,一般,,,
咲きこぼれ,さきこぼれ,咲きこぼれる,6.211,1,動詞,自立,,,
先頃,さきごろ,先頃,5.609,4,名詞,副詞可能,,,
先ごろ,さきごろ,先ごろ,5.512,5,名詞,副詞可能,,,
先々,さきざき,先々,5.734,3,名詞,副詞可能,,,
先だち,さきだち,先だつ,5.91,2,動詞,自立,,,
先立ち,さきだち,先立つ,5.91,2,動詞,自立,,,
先だっ,さきだっ,先だつ,6.211,1,動詞,自立,,,
先立っ,さきだっ,先立つ,6.211,1,動詞,自立,,,
先立つ,さきだつ,先立つ,5.91,2,動詞,自立,,,
先だつ,さきだつ,先だつ,5.609,4,動詞,自立,,,
佐吉,さきち,佐吉,6.211,1,名詞,固有名詞,人名,名,
さきで,さきで,さきでる,6.211,1,動詞,自立,,,
咲き匂う,さきにおう,咲き匂う,5.91,2,動詞,自立,,,
先払い,さきばらい,先払い,6.211,1,名詞,一般,,,
先触れ,さきぶれ,先触れ,6.211,1,名詞,一般,,,
先棒,さきぼう,先棒,6.211,1,名詞,一般,,,
咲き誇る,さきほこる,咲き誇る,6.211,1,動詞,自立,,,
先ほど,さきほど,先ほど,5.609,4,名詞,一般,,,
先程,さきほど,先程,5.433,6,名詞,副詞可能,,,
さきほど,さきほど,さきほど,5.91,2,副詞,一般,,,
咲き乱れ,さきみだれ,咲き乱れる,5.366,7,動詞,自立,,,
咲乱れ,さきみだれ,咲乱れる,5.91,2,動詞,自立,,,
咲き乱れる,さきみだれる,咲き乱れる,6.211,1,動詞,自立,,,
作業,さぎょう,作業,5.097,13,名詞,サ変接続,,,
座興,ざきょう,座興,6.211,1,名詞,一般,,,
狭霧,さぎり,狭霧,6.211,1,名詞,一般,,,
先んじ,さきんじ,先んじる,6.211,1,動詞,自立,,,
作,さく,作,4.15,115,名詞,一般,,,
策,さく,策,4.796,26,名詞,接尾,一般,,
裂く,さく,裂く,5.609,4,動詞,自立,,,
咲く,さく,咲く,5.097,13,動詞,自立,,,
サク,さく,サク,5.734,3,名詞,固有名詞,一般,,
佐久,さく,佐久,5.433,6,名詞,固有名詞,組織,,
索,さく,索,5.734,3,名詞,一般,,,
昨,さく,昨,5.91,2,接頭詞,名詞接続,,,
さく,さく,さく,5.91,2,動詞,自立,,,
探,さぐ,探る,5.609,4,動詞,自立,,,
ざく,ざく,ざく,6.211,1,名詞,一般,,,
作為,さくい,作為,5.433,6,名詞,サ変接続,,,
索引,さくいん,索引,6.211,1,名詞,一般,,,
作男,さくおとこ,作男,6.211,1,名詞,一般,,,
錯誤,さくご,錯誤,5.609,4,名詞,サ変接続,,,
作五郎,さくごろう,作五郎,6.211,1,名詞,固有名詞,人名,名,
サクサク,さくさく,サクサク,5.91,2,副詞,一般,,,
ザクザク,ざくざく,ザクザク,5.512,5,副詞,助詞類接続,,,
ざくざく,ざくざく,ざくざく,6.211,1,副詞,助詞類接続,,,
ザグザグ,ざぐざぐ,ザグザグ,6.211,1,名詞,一般,,,
醋酸,さくさん,醋酸,6.211,1,名詞,一般,,,
作者,さくしゃ,作者,4.869,22,名詞,一般,,,
搾取,さくしゅ,搾取,6.211,1,名詞,サ変接続,,,
作州宮本,さくしゅうみやもと,作州宮本,6.211,1,名詞,固有名詞,地域,一般,
作成,さくせい,作成,6.211,1,名詞,サ変接続,,,
作戦,さくせん,作戦,5.734,3,名詞,一般,,,
作中,さくちゅう,作中,6.211,1,名詞,一般,,,
探っ,さぐっ,探る,5.17,11,動詞,自立,,,
さぐっ,さぐっ,さぐる,5.734,3,動詞,自立,,,
策動,さくどう,策動,5.91,2,名詞,サ変接続,,,
昨年,さくねん,昨年,4.813,25,名詞,副詞可能,,,
索莫,さくばく,索莫,6.211,1,名詞,一般,,,
索漠,さくばく,索漠,6.211,1,名詞,一般,,,
昨晩,さくばん,昨晩,5.433,6,名詞,一般,,,
作品,さくひん,作品,4.392,66,名詞,一般,,,
作文,さくぶん,作文,5.512,5,名詞,サ変接続,,,
作物,さくもつ,作物,5.91,2,名詞,一般,,,
昨夜,さくや,昨夜,4.539,47,名詞,副詞可能,,,
昨夕,さくゆう,昨夕,5.91,2,名詞,副詞可能,,,
桜,さくら,桜,4.471,55,名詞,一般,,,
佐久良,さくら,佐久良,6.211,1,名詞,固有名詞,地域,一般,
佐倉,さくら,佐倉,6.211,1,名詞,固有名詞,人名,姓,
探ら,さぐら,探る,5.734,3,動詞,自立,,,
さぐら,さぐら,さぐる,6.211,1,動詞,自立,,,
桜井,さくらい,桜井,5.132,12,名詞,固有名詞,人名,姓,
桜川,さくらがわ,桜川,6.211,1,名詞,固有名詞,地域,一般,
桜木,さくらぎ,桜木,6.211,1,名詞,固有名詞,人名,姓,
桜田門,さくらだもん,桜田門,6.211,1,名詞,固有名詞,一般,,
桜湯,さくらゆ,桜湯,5.91,2,名詞,一般,,,
さぐり,さぐり,さぐる,5.734,3,動詞,自立,,,
探り,さぐり,探る,5.132,12,動詞,自立,,,
探り出し,さぐりだし,探り出す,6.211,1,動詞,自立,,,
ざぐりと,ざぐりと,ざぐりと,6.211,1,名詞,一般,,,
策略,さくりゃく,策略,5.17,11,名詞,サ変接続,,,
探る,さぐる,探る,5.211,10,動詞,自立,,,
さぐる,さぐる,さぐる,6.211,1,動詞,自立,,,
作例,さくれい,作例,6.211,1,名詞,一般,,,
探ろ,さぐろ,探る,5.91,2,動詞,自立,,,
石榴,ざくろ,石榴,6.211,1,名詞,一般,,,
柘榴,ざくろ,柘榴,6.211,1,名詞,一般,,,
ざくろ口,ざくろぐち,ざくろ口,6.211,1,名詞,一般,,,
酒,さけ,酒,3.699,325,名詞,一般,,,
避け,さけ,避ける,4.631,38,動詞,自立,,,
裂け,さけ,裂ける,5.433,6,動詞,自立,,,
鮭,さけ,鮭,5.097,13,名詞,一般,,,
咲け,さけ,咲く,6.211,1,動詞,自立,,,
さけ,さけ,さける,6.211,1,動詞,自立,,,
下げ,さげ,下げる,4.392,66,動詞,自立,,,
提げ,さげ,提げる,4.981,17,動詞,自立,,,
さげ,さげ,さげる,4.869,22,動詞,自立,,,
酒肴,さけさかな,酒肴,5.91,2,名詞,一般,,,
酒好き,さけずき,酒好き,6.211,1,名詞,一般,,,
さげすむ,さげすむ,さげすむ,5.91,2,動詞,自立,,,
蔑ん,さげすん,蔑む,6.211,1,動詞,自立,,,
さげすん,さげすん,さげすむ,6.211,1,動詞,自立,,,
酒造り,さけづくり,酒造り,5.91,2,名詞,一般,,,
酒飲み,さけのみ,酒飲み,5.035,15,名詞,一般,,,
叫ば,さけば,叫ぶ,5.609,4,動詞,自立,,,
さけび,さけび,さけぶ,6.211,1,動詞,自立,,,
叫び,さけび,叫ぶ,4.487,53,動詞,自立,,,
叫び声,さけびごえ,叫び声,4.956,18,名詞,一般,,,
さけぶ,さけぶ,さけぶ,6.211,1,動詞,自立,,,
叫ぶ,さけぶ,叫ぶ,4.956,18,動詞,自立,,,
叫べ,さけべ,叫ぶ,6.211,1,動詞,自立,,,
叫ぼ,さけぼ,叫ぶ,6.211,1,動詞,自立,,,
裂け目,さけめ,裂け目,5.734,3,名詞,一般,,,
裂けよ,さけよ,裂ける,6.211,1,動詞,自立,,,
避けよ,さけよ,避ける,5.734,3,動詞,自立,,,
避ける,さける,避ける,5.007,16,動詞,自立,,,
さける,さける,さける,6.211,1,動詞,自立,,,
下げる,さげる,下げる,5.366,7,動詞,自立,,,
下げれ,さげれ,下げる,6.211,1,動詞,自立,,,
さけん,さけん,さけぶ,5.609,4,動詞,自立,,,
叫ん,さけん,叫ぶ,4.015,157,動詞,自立,,,
避けん,さけん,避ける,5.91,2,動詞,自立,,,
左舷,さげん,左舷,5.734,3,名詞,一般,,,
下げん,さげん,下げる,6.211,1,動詞,自立,,,
迫,さこ,迫,6.211,1,名詞,固有名詞,人名,姓,
鎖国,さこく,鎖国,5.512,5,名詞,サ変接続,,,
ざこ寝,ざこね,ざこ寝,5.91,2,名詞,サ変接続,,,
左近,さこん,左近,6.211,1,名詞,一般,,,
笹,ささ,笹,4.78,27,名詞,一般,,,
ささ,ささ,さす,5.512,5,動詞,自立,,,
指さ,ささ,指す,5.91,2,動詞,自立,,,
挿さ,ささ,挿す,6.211,1,動詞,自立,,,
射さ,ささ,射す,6.211,1,動詞,自立,,,
刺さ,ささ,刺す,5.609,4,動詞,自立,,,
注さ,ささ,注す,6.211,1,動詞,自立,,,
ざさ,ざさ,ざす,5.91,2,動詞,自立,,,
ササ・スエコヤナ,ささ・すえこやな,ササ・スエコヤナ,6.211,1,名詞,固有名詞,一般,,
サザーン,さざーん,サザーン,6.211,1,名詞,固有名詞,組織,,
些細,ささい,些細,4.956,18,名詞,形容動詞語幹,,,
支え,ささえ,支える,4.932,19,動詞,自立,,,
ささえ,ささえ,ささえる,5.91,2,動詞,自立,,,
栄螺,さざえ,栄螺,6.211,1,名詞,一般,,,
支える,ささえる,支える,5.734,3,動詞,自立,,,
ささえる,ささえる,ささえる,6.211,1,動詞,自立,,,
佐々木,ささき,佐々木,4.655,36,名詞,固有名詞,人名,姓,
佐佐木,ささき,佐佐木,5.308,8,名詞,固有名詞,人名,姓,
捧ぐ,ささぐ,捧ぐ,6.211,1,動詞,自立,,,
捧ぐる,ささぐる,捧ぐ,6.211,1,動詞,自立,,,
ささくれ,ささくれ,ささくれる,6.211,1,動詞,自立,,,
捧げ,ささげ,捧げる,5.035,15,動詞,自立,,,
ささげ,ささげ,ささげる,5.512,5,動詞,自立,,,
捧げよ,ささげよ,捧げる,6.211,1,動詞,自立,,,
捧げる,ささげる,捧げる,6.211,1,動詞,自立,,,
ささげる,ささげる,ささげる,6.211,1,動詞,自立,,,
笹子峠,ささごとうげ,笹子峠,6.211,1,名詞,固有名詞,一般,,
ザザザザ,ざざざざ,ザザザザ,6.211,1,名詞,一般,,,
ザザザッ,ざざざっ,ザザザッ,6.211,1,名詞,一般,,,
刺さっ,ささっ,刺さる,5.91,2,動詞,自立,,,
ささっ,ささっ,ささる,5.91,2,動詞,自立,,,
小波,さざなみ,小波,5.734,3,名詞,一般,,,
漣,さざなみ,漣,5.91,2,名詞,一般,,,
笹原,ささはら,笹原,5.097,13,名詞,一般,,,
笹舟,ささぶね,笹舟,5.91,2,名詞,一般,,,
笹縁,ささべり,笹縁,6.211,1,名詞,一般,,,
さざめい,さざめい,さざめく,6.211,1,動詞,自立,,,
さざめき,さざめき,さざめく,6.211,1,動詞,自立,,,
ささやい,ささやい,ささやく,5.035,15,動詞,自立,,,
囁い,ささやい,囁く,5.065,14,動詞,自立,,,
ささやか,ささやか,ささやか,5.132,12,名詞,形容動詞語幹,,,
ささやき,ささやき,ささやく,5.366,7,動詞,自立,,,
囁き,ささやき,囁き,5.512,5,名詞,一般,,,
囁く,ささやく,囁く,5.609,4,動詞,自立,,,
ささやく,ささやく,ささやく,5.91,2,動詞,自立,,,
さされ,さされ,さされる,6.211,1,動詞,自立,,,
さざれ,さざれ,さざれ,5.91,2,名詞,一般,,,
差し,さし,差し,4.512,50,名詞,接尾,一般,,
さし,さし,さす,4.104,128,動詞,自立,,,
指し,さし,指す,4.433,60,動詞,自立,,,
刺し,さし,刺す,5.097,13,動詞,自立,,,
挿し,さし,挿す,5.308,8,動詞,自立,,,
射し,さし,射す,4.72,31,動詞,自立,,,
注し,さし,注す,5.734,3,動詞,自立,,,
匙,さじ,匙,5.308,8,名詞,一般,,,
些事,さじ,些事,5.91,2,名詞,一般,,,
瑣事,さじ,瑣事,5.366,7,名詞,一般,,,
さじ,さじ,さじ,5.366,7,名詞,一般,,,
坐し,ざし,坐す,5.609,4,動詞,自立,,,
ざし,ざし,ざす,4.981,17,動詞,自立,,,
座し,ざし,座す,6.211,1,動詞,自立,,,
差上げ,さしあげ,差上げる,5.609,4,動詞,自立,,,
さしあげ,さしあげ,さしあげる,5.512,5,動詞,自立,,,
差し上げ,さしあげ,差し上げる,4.889,21,動詞,自立,,,
差上げよ,さしあげよ,差上げる,6.211,1,動詞,自立,,,
差し上げよ,さしあげよ,差し上げる,6.211,1,動詞,自立,,,
差上げる,さしあげる,差上げる,6.211,1,動詞,自立,,,
差し上げる,さしあげる,差し上げる,5.609,4,動詞,自立,,,
差し当り,さしあたり,差し当る,6.211,1,動詞,自立,,,
さしあたり,さしあたり,さしあたる,5.734,3,動詞,自立,,,
差し入れ,さしいれ,差し入れる,5.91,2,動詞,自立,,,
差入れ,さしいれ,差入れる,6.211,1,動詞,自立,,,
挿し絵,さしえ,挿し絵,6.211,1,名詞,一般,,,
差置い,さしおい,差置く,6.211,1,動詞,自立,,,
差し置き,さしおき,差し置く,6.211,1,動詞,自立,,,
差押,さしおさえ,差押,6.211,1,名詞,一般,,,
さしかかっ,さしかかっ,さしかかる,5.91,2,動詞,自立,,,
差掛っ,さしかかっ,差掛る,6.211,1,動詞,自立,,,
さしかかり,さしかかり,さしかかる,6.211,1,動詞,自立,,,
差しかかり,さしかかり,差しかかる,6.211,1,動詞,自立,,,
さしかかる,さしかかる,さしかかる,6.211,1,動詞,自立,,,
差しかかる,さしかかる,差しかかる,6.211,1,動詞,自立,,,
さしかけ,さしかけ,さしかける,5.91,2,動詞,自立,,,
指金,さしがね,指金,6.211,1,名詞,固有名詞,地域,一般,
桟敷,さじき,桟敷,6.211,1,名詞,一般,,,
座敷,ざしき,座敷,4.229,96,名詞,一般,,,
さしくる,さしくる,さしくる,6.211,1,動詞,自立,,,
刺子,さしこ,刺子,6.211,1,名詞,一般,,,
差込み,さしこみ,差込み,6.211,1,名詞,一般,,,
差し込み,さしこみ,差し込む,6.211,1,動詞,自立,,,
差し込む,さしこむ,差し込む,6.211,1,動詞,自立,,,
